title,link,published,source
"Review: Apple's 27"" big screen iMac (late 2009) - AppleInsider",https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vYXBwbGVpbnNpZGVyLmNvbS9hcnRpY2xlcy8wOS8xMS8xMi9yZXZpZXdfYXBwbGVzXzI3X2JpZ19zY3JlZW5faW1hY19sYXRlXzIwMDnSAVpodHRwczovL2FwcGxlaW5zaWRlci5jb20vYXJ0aWNsZXMvMDkvMTEvMTIvcmV2aWV3X2FwcGxlc18yN19iaWdfc2NyZWVuX2ltYWNfbGF0ZV8yMDA5L2FtcC8?oc=5,2009-11-12 08:00:00,AppleInsider
Afghanistan exports apples to India | Article - Fruitnet,https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LmZydWl0bmV0LmNvbS9hc2lhZnJ1aXQvYWZnaGFuaXN0YW4tZXhwb3J0cy1hcHBsZXMtdG8taW5kaWEvNDg0NC5hcnRpY2xl0gEA?oc=5,2009-11-12 08:00:00,Fruitnet
"The Duprees, Big Apple Pops Orchestra to play Lorenzo's Cabaret - SILive.com",https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3LnNpbGl2ZS5jb20vZW50ZXJ0YWlubWVudC9tdXNpYy8yMDA5LzExL3RoZV9kdXByZWVzX2JpZ19hcHBsZV9wb3BzX29yYy5odG1s0gEA?oc=5,2009-11-12 08:00:00,SILive.com
Hun Sen Upsets Thailand's Apple Cart - World Press Review,https://news.google.com/rss/articles/CBMiKGh0dHBzOi8vd3d3LndvcmxkcHJlc3Mub3JnL2FzaWEvMzQ1MS5jZm3SAQA?oc=5,2009-11-12 08:00:00,World Press Review
It's Harder To Get A Job At The Apple Store Than It Is To Get Into Harvard - Business Insider,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vaXRzLWhhcmRlci10by1nZXQtYS1qb2ItYXQtdGhlLWFwcGxlLXN0b3JlLXRoYW4taXQtaXMtdG8tZ2V0LWludG8taGFydmFyZC0yMDA5LTEx0gF1aHR0cHM6Ly93d3cuYnVzaW5lc3NpbnNpZGVyLmNvbS9pdHMtaGFyZGVyLXRvLWdldC1hLWpvYi1hdC10aGUtYXBwbGUtc3RvcmUtdGhhbi1pdC1pcy10by1nZXQtaW50by1oYXJ2YXJkLTIwMDktMTE_YW1w?oc=5,2009-11-12 08:00:00,Business Insider
Apple's Upper West Side Store Unveiled [Updated] - MacRumors,https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3Lm1hY3J1bW9ycy5jb20vMjAwOS8xMS8xMi9hcHBsZXMtdXBwZXItd2VzdC1zaWRlLXN0b3JlLXVudmVpbGVkL9IBAA?oc=5,2009-11-12 08:00:00,MacRumors
Fire burns Edwards Apple Orchard barn - Rockford Register Star,https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LnJyc3Rhci5jb20vc3RvcnkvbGlmZXN0eWxlL3B1YmxpYy1zYWZldHkvMjAwOS8xMS8xMi9maXJlLWJ1cm5zLWVkd2FyZHMtYXBwbGUtb3JjaGFyZC80MjY5ODE4NDAwNy_SAQA?oc=5,2009-11-12 08:00:00,Rockford Register Star
Apple turnover - The Guardian,https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS9saWZlYW5kc3R5bGUvZ2FyZGVuaW5nLWJsb2cvMjAwOS9ub3YvMTIvcGxhbnRpbmctYXBwbGUtdHJlZXPSAVhodHRwczovL2FtcC50aGVndWFyZGlhbi5jb20vbGlmZWFuZHN0eWxlL2dhcmRlbmluZy1ibG9nLzIwMDkvbm92LzEyL3BsYW50aW5nLWFwcGxlLXRyZWVz?oc=5,2009-11-12 08:00:00,The Guardian
Apple grabs 17% of smartphone market in latest quarter - Ars Technica,https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vYXJzdGVjaG5pY2EuY29tL2dhZGdldHMvMjAwOS8xMS9hcHBsZS1ncmFicy0xNy1vZi1zbWFydHBob25lLW1hcmtldC1pbi1sYXRlc3QtcXVhcnRlci_SAQA?oc=5,2009-11-12 08:00:00,Ars Technica
Who Wants a Stylus? Apple Is Thinking About It - WIRED,https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vd3d3LndpcmVkLmNvbS8yMDA5LzExL3doby13YW50cy1hLXN0eWx1cy1hcHBsZS1pcy10aGlua2luZy1hYm91dC1pdC_SAQA?oc=5,2009-11-12 08:00:00,WIRED
"Lennon, Manson and me: the psychedelic cinema of Alejandro Jodorowsky - The Guardian",https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS9maWxtLzIwMDkvbm92LzE0L2FsZWphbmRyby1qb2Rvcm93b3NreS1lbC10b3Bv0gFKaHR0cHM6Ly9hbXAudGhlZ3VhcmRpYW4uY29tL2ZpbG0vMjAwOS9ub3YvMTQvYWxlamFuZHJvLWpvZG9yb3dvc2t5LWVsLXRvcG8?oc=5,2009-11-13 08:00:00,The Guardian
Apple Store Opening - PCMag AU,https://news.google.com/rss/articles/CBMiOmh0dHBzOi8vYXUucGNtYWcuY29tL2FwcGxlLTIvMjAzMjQvYXBwbGUtc3RvcmUtb3BlbmluZz9wPTHSAQA?oc=5,2009-11-13 08:00:00,PCMag AU
Rarely seen Steve Jobs - Winter wraps (6) - FORTUNE - CNN,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vbW9uZXkuY25uLmNvbS9nYWxsZXJpZXMvMjAwOS9mb3J0dW5lLzA5MTEvZ2FsbGVyeS5zdGV2ZV9qb2JzX3JhcmVfcGhvdG9zLmZvcnR1bmUvNi5odG1s0gEA?oc=5,2009-11-13 08:00:00,CNN
Apple unveils browser-based iTunes Preview - AppleInsider,https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vYXBwbGVpbnNpZGVyLmNvbS9hcnRpY2xlcy8wOS8xMS8xMy9hcHBsZV91bnZlaWxzX2Jyb3dzZXJfYmFzZWRfaXR1bmVzX3ByZXZpZXfSAVpodHRwczovL2FwcGxlaW5zaWRlci5jb20vYXJ0aWNsZXMvMDkvMTEvMTMvYXBwbGVfdW52ZWlsc19icm93c2VyX2Jhc2VkX2l0dW5lc19wcmV2aWV3L2FtcC8?oc=5,2009-11-13 08:00:00,AppleInsider
French iPhone user seeks probe into 'explosion' - Phys.org,https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vcGh5cy5vcmcvbmV3cy8yMDA5LTExLWZyZW5jaC1pcGhvbmUtdXNlci1wcm9iZS1leHBsb3Npb24uaHRtbNIBRGh0dHBzOi8vcGh5cy5vcmcvbmV3cy8yMDA5LTExLWZyZW5jaC1pcGhvbmUtdXNlci1wcm9iZS1leHBsb3Npb24uYW1w?oc=5,2009-11-13 08:00:00,Phys.org
Upper West Side Apple Store Opens Its Doors - Gothamist,https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vZ290aGFtaXN0LmNvbS9uZXdzL3VwcGVyLXdlc3Qtc2lkZS1hcHBsZS1zdG9yZS1vcGVucy1pdHMtZG9vcnPSAQA?oc=5,2009-11-14 08:00:00,Gothamist
OtterBox for iPhone: One tough case - Boston Herald,https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3LmJvc3RvbmhlcmFsZC5jb20vMjAwOS8xMS8xNC9vdHRlcmJveC1mb3ItaXBob25lLW9uZS10b3VnaC1jYXNlL9IBT2h0dHBzOi8vd3d3LmJvc3RvbmhlcmFsZC5jb20vMjAwOS8xMS8xNC9vdHRlcmJveC1mb3ItaXBob25lLW9uZS10b3VnaC1jYXNlL2FtcC8?oc=5,2009-11-14 08:00:00,Boston Herald
"Sarasa Kimata, Jacob Korn - Weddings and Celebrations - The New York Times",https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMDkvMTEvMTUvZmFzaGlvbi93ZWRkaW5ncy8xNUtpbWF0YS5odG1s0gEA?oc=5,2009-11-14 08:00:00,The New York Times
"Duncan Jones, Stuart Fenegan ('Moon') - Digital Spy",https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3LmRpZ2l0YWxzcHkuY29tL21vdmllcy9hMTg1MjM1L2R1bmNhbi1qb25lcy1zdHVhcnQtZmVuZWdhbi1tb29uL9IBAA?oc=5,2009-11-15 08:00:00,Digital Spy
Another 2nd-round exit - VVdailypress.com,https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LnZ2ZGFpbHlwcmVzcy5jb20vc3Rvcnkvc3BvcnRzLzIwMDkvMTEvMTUvYW5vdGhlci0ybmQtcm91bmQtZXhpdC8zNzA1Nzg4NTAwNy_SAQA?oc=5,2009-11-15 08:00:00,VVdailypress.com
Gender bender transcript - Yahoo News Australia,https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vYXUubmV3cy55YWhvby5jb20vZ2VuZGVyLWJlbmRlci10cmFuc2NyaXB0LTY0NzgyMjIuaHRtbNIBAA?oc=5,2009-11-15 08:00:00,Yahoo News Australia
Android Market Badly Needs A Desktop Presence To Compete With The App Store - TechCrunch,https://news.google.com/rss/articles/CBMiO2h0dHBzOi8vdGVjaGNydW5jaC5jb20vMjAwOS8xMS8xNS9hbmRyb2lkLW1hcmtldC1hcHAtc3RvcmUv0gE_aHR0cHM6Ly90ZWNoY3J1bmNoLmNvbS8yMDA5LzExLzE1L2FuZHJvaWQtbWFya2V0LWFwcC1zdG9yZS9hbXAv?oc=5,2009-11-15 08:00:00,TechCrunch
Thanksgiving Without Borders - The New Yorker,https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vd3d3Lm5ld3lvcmtlci5jb20vbWFnYXppbmUvMjAwOS8xMS8yMy9waWxncmltcy1wcm9ncmVzc9IBAA?oc=5,2009-11-15 08:00:00,The New Yorker
"Windows Marketplace: get your hot, fresh WinMo apps here! - CNET",https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LmNuZXQuY29tL3RlY2gvbW9iaWxlL3dpbmRvd3MtbWFya2V0cGxhY2UtZ2V0LXlvdXItaG90LWZyZXNoLXdpbm1vLWFwcHMtaGVyZS_SAQA?oc=5,2009-11-16 08:00:00,CNET
Slo-mo demolition of iconic Philadelphia Drexel smokestack - Boing Boing,https://news.google.com/rss/articles/CBMiO2h0dHBzOi8vYm9pbmdib2luZy5uZXQvMjAwOS8xMS8xNi9zbG8tbW8tZGVtb2xpdGlvbi1vZi5odG1s0gE_aHR0cHM6Ly9ib2luZ2JvaW5nLm5ldC8yMDA5LzExLzE2L3Nsby1tby1kZW1vbGl0aW9uLW9mLmh0bWwvYW1w?oc=5,2009-11-16 08:00:00,Boing Boing
Woman's body found in SC state park identified - WBTV,https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LndidHYuY29tL3N0b3J5LzExNTEyMTcwL3dvbWFucy1ib2R5LWZvdW5kLWluLXNjLXN0YXRlLXBhcmstaWRlbnRpZmllZC_SAWBodHRwczovL3d3dy53YnR2LmNvbS9zdG9yeS8xMTUxMjE3MC93b21hbnMtYm9keS1mb3VuZC1pbi1zYy1zdGF0ZS1wYXJrLWlkZW50aWZpZWQ_b3V0cHV0VHlwZT1hbXA?oc=5,2009-11-16 08:00:00,WBTV
Gallery: 10 Visions of Apple-Inspired Dystopia - Cult of Mac,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LmN1bHRvZm1hYy5jb20vMjEyOTIvZ2FsbGVyeS0xMC12aXNpb25zLW9mLWFwcGxlLWluc3BpcmVkLWR5c3RvcGlhL9IBAA?oc=5,2009-11-16 08:00:00,Cult of Mac
Microsoft looks to combat Apple globally with Zune content - AppleInsider,https://news.google.com/rss/articles/CBMiamh0dHBzOi8vYXBwbGVpbnNpZGVyLmNvbS9hcnRpY2xlcy8wOS8xMS8xNi9taWNyb3NvZnRfbG9va3NfdG9fY29tYmF0X2FwcGxlX2dsb2JhbGx5X3dpdGhfenVuZV9jb250ZW50Lmh0bWzSAWpodHRwczovL2FwcGxlaW5zaWRlci5jb20vYXJ0aWNsZXMvMDkvMTEvMTYvbWljcm9zb2Z0X2xvb2tzX3RvX2NvbWJhdF9hcHBsZV9nbG9iYWxseV93aXRoX3p1bmVfY29udGVudC9hbXAv?oc=5,2009-11-16 08:00:00,AppleInsider
Mac Cloner Psystar Guilty of Violating Apple's Copyright - WIRED,https://news.google.com/rss/articles/CBMiN2h0dHBzOi8vd3d3LndpcmVkLmNvbS8yMDA5LzExL3BzeXN0YXItZ3VpbHR5LWNvcHlyaWdodC_SAQA?oc=5,2009-11-16 08:00:00,WIRED
Day Trippin' to Boonville - KQED,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3LmtxZWQub3JnL2JheWFyZWFiaXRlcy84MjA3L2RheS10cmlwcGluJUUyJTgwJTk5LXRvLWJvb252aWxsZdIBAA?oc=5,2009-11-16 08:00:00,KQED
Things to Prepare Before the Turkey Goes in the Oven - The New York Times,https://news.google.com/rss/articles/CBMiNWh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMDkvMTEvMTgvZGluaW5nLzE4bWluaS5odG1s0gEA?oc=5,2009-11-17 08:00:00,The New York Times
"Apple store in upscale Greenwich, Conn., to open Saturday - AppleInsider",https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vYXBwbGVpbnNpZGVyLmNvbS9hcnRpY2xlcy8wOS8xMS8xNy9leGNsdXNpdmVfcGhvdG9zX2Zyb21fYXBwbGVzX2dyZWVud2ljaF9zdG9yZV90b19vcGVuX3NhdHVyZGF50gFtaHR0cHM6Ly9hcHBsZWluc2lkZXIuY29tL2FydGljbGVzLzA5LzExLzE3L2V4Y2x1c2l2ZV9waG90b3NfZnJvbV9hcHBsZXNfZ3JlZW53aWNoX3N0b3JlX3RvX29wZW5fc2F0dXJkYXkvYW1wLw?oc=5,2009-11-17 08:00:00,AppleInsider
"Star Trek comes with iTunes-exclusive extras, but bilks fans - Ars Technica",https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vYXJzdGVjaG5pY2EuY29tL2dhZGdldHMvMjAwOS8xMS9zdGFyLXRyZWstY29tZXMtd2l0aC1pdHVuZXMtZXhjbHVzaXZlLWV4dHJhcy1idXQtYmlsa3MtZmFucy_SAQA?oc=5,2009-11-17 08:00:00,Ars Technica
The Mother Tree - TheTyee.ca,https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vdGhldHllZS5jYS9MaWZlLzIwMDkvMTEvMTgvTW90aGVyVHJlZS_SAQA?oc=5,2009-11-18 08:00:00,TheTyee.ca
Put a new spin on classic Thanksgiving dishes - The Spokesman Review,https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3LnNwb2tlc21hbi5jb20vc3Rvcmllcy8yMDA5L25vdi8xOC9wdXQtYS1uZXctc3Bpbi1vbi1jbGFzc2ljLXRoYW5rc2dpdmluZy1kaXNoZXMv0gEA?oc=5,2009-11-18 08:00:00,The Spokesman Review
Study reveals laptop brand reliability | bit-tech.net - bit-tech.net,https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vYml0LXRlY2gubmV0L25ld3MvdGVjaC9sYXB0b3BzL3N0dWR5LXJldmVhbHMtbGFwdG9wLWJyYW5kLXJlbGlhYmxpdHkvMS_SAQA?oc=5,2009-11-18 08:00:00,bit-tech.net
Top MP3 Players Under Rs. 5000 - Firstpost,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LmZpcnN0cG9zdC5jb20vdGVjaC9uZXdzLWFuYWx5c2lzL3RvcC1tcDMtcGxheWVycy11bmRlci1ycy01MDAwLTM1Njk2NzEuaHRtbNIBW2h0dHBzOi8vd3d3LmZpcnN0cG9zdC5jb20vdGVjaC9uZXdzLWFuYWx5c2lzL3RvcC1tcDMtcGxheWVycy11bmRlci1ycy01MDAwLTM1Njk2NzEuaHRtbC9hbXA?oc=5,2009-11-18 08:00:00,Firstpost
Apple Valley / Suspect charged in robbery attempt - St. Paul Pioneer Press,https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3LnR3aW5jaXRpZXMuY29tLzIwMDkvMTEvMTkvYXBwbGUtdmFsbGV5LXN1c3BlY3QtY2hhcmdlZC1pbi1yb2JiZXJ5LWF0dGVtcHQv0gFaaHR0cHM6Ly93d3cudHdpbmNpdGllcy5jb20vMjAwOS8xMS8xOS9hcHBsZS12YWxsZXktc3VzcGVjdC1jaGFyZ2VkLWluLXJvYmJlcnktYXR0ZW1wdC9hbXAv?oc=5,2009-11-19 08:00:00,St. Paul Pioneer Press
Rumor: Apple to release iPhone Concierge app - CNET,https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vd3d3LmNuZXQuY29tL3RlY2gvcnVtb3ItYXBwbGUtdG8tcmVsZWFzZS1pcGhvbmUtY29uY2llcmdlLWFwcC_SAQA?oc=5,2009-11-19 08:00:00,CNET
"iTablet Gains OLED Display, Delayed Until Late 2010 - WIRED",https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LndpcmVkLmNvbS8yMDA5LzExL2l0YWJsZXQtZ2FpbnMtb2xlZC1kaXNwbGF5LWRlbGF5ZWQtdW50aWwtZW5kLW9mLTIwMTAv0gEA?oc=5,2009-11-19 08:00:00,WIRED
HP Laptops Have Highest Failure Rate Says Report - Silicon UK,https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3LnNpbGljb24uY28udWsvd29ya3NwYWNlL2hwLWxhcHRvcHMtaGF2ZS1oaWdoZXN0LWZhaWx1cmUtcmF0ZS1zYXlzLXJlcG9ydC0yNDk50gFdaHR0cHM6Ly93d3cuc2lsaWNvbi5jby51ay93b3Jrc3BhY2UvaHAtbGFwdG9wcy1oYXZlLWhpZ2hlc3QtZmFpbHVyZS1yYXRlLXNheXMtcmVwb3J0LTI0OTkvYW1w?oc=5,2009-11-19 08:00:00,Silicon UK
gridMob new Lady Gaga iOKi iPhone app brings ultimate karaoke experience - Mobiletor.com,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3Lm1vYmlsZXRvci5jb20vZ3JpZG1vYi1uZXctbGFkeS1nYWdhLWlva2ktaXBob25lLWFwcC1icmluZ3MtdWx0aW1hdGUta2FyYW9rZS1leHBlcmllbmNlL9IBAA?oc=5,2009-11-19 08:00:00,Mobiletor.com
New iMacs and Magic Mouse now in Malta - Times of Malta,https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vdGltZXNvZm1hbHRhLmNvbS9hcnRpY2xlcy92aWV3L25ldy1pbWFjcy1hbmQtbWFnaWMtbW91c2Utbm93LWluLW1hbHRhLjI4MjQwOdIBAA?oc=5,2009-11-19 08:00:00,Times of Malta
News - Reviews & Features: Local Site for IP14 (IP14) - AboutMyArea,https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmFib3V0bXlhcmVhLmNvLnVrL1N1ZmZvbGsvU3Rvd21hcmtldC9JUDE0L05ld3MvUmV2aWV3cy1hbmQtRmVhdHVyZXMvMTQ2NzQzLVRoZS1iZXN0LW9mLUJvYi10aGUtQnVpbGRlctIBAA?oc=5,2009-11-20 08:00:00,AboutMyArea
"Baroque Bistro & Patisserie review, The Rocks, Sydney - Not Quite Nigella",https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vd3d3Lm5vdHF1aXRlbmlnZWxsYS5jb20vMjAwOS8xMS8yMC9iYXJvcXVlLWJpc3Ryby1wYXRpc3NlcmllLXN5ZG5leS_SAQA?oc=5,2009-11-20 08:00:00,Not Quite Nigella
Top Wisconsin beers to pair with your Thanksgiving meal - Isthmus,https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vaXN0aG11cy5jb20vZm9vZC1kcmluay9iZWVyL3RvcC13aXNjb25zaW4tYmVlcnMtdG8tcGFpci13aXRoLXlvdXItdGhhbmtzZ2l2aW5nLW1lYWwv0gEA?oc=5,2009-11-20 08:00:00,Isthmus
The Hack is Back: OS X Fixed to Run on Atom Netbooks - WIRED,https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LndpcmVkLmNvbS8yMDA5LzExL3RoZS1oYWNrLWlzLWJhY2stb3MteC1maXhlZC10by1ydW4tb24tYXRvbS1uZXRib29rcy_SAQA?oc=5,2009-11-20 08:00:00,WIRED
"Review: Cage, Herzog make 'Bad' intriguing - CNN",https://news.google.com/rss/articles/CBMiRmh0dHA6Ly93d3cuY25uLmNvbS8yMDA5L1NIT1dCSVovTW92aWVzLzExLzIwL2JhZC5saWV1dGVuYW50L2luZGV4Lmh0bWzSAQA?oc=5,2009-11-20 08:00:00,CNN
"Elizabeth Seguin Obituary (2009) - Colchester, CT, CT - The Day - Legacy.com",https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3LmxlZ2FjeS5jb20vdXMvb2JpdHVhcmllcy90aGVkYXkvbmFtZS9lbGl6YWJldGgtc2VndWluLW9iaXR1YXJ5P2lkPTQ5MTMxODk10gEA?oc=5,2009-11-20 08:00:00,Legacy.com
The 20 Best Gadgets of the Decade (2000-2009) - Paste Magazine,https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3LnBhc3RlbWFnYXppbmUuY29tL3RlY2gvZ2FkZ2V0cy90aGUtMjAtYmVzdC1nYWRnZXRzLW9mLXRoZS1kZWNhZGUtMjAwMC0yMDA50gEA?oc=5,2009-11-21 08:00:00,Paste Magazine
iPhone and iPod Touch Games Round-up 5 | bit-tech.net - bit-tech.net,https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vYml0LXRlY2gubmV0L3Jldmlld3MvZ2FtaW5nL2FwcGxlL2lwaG9uZS1hbmQtaXBvZC10b3VjaC1nYW1lcy1yb3VuZC11cC01LzEv0gEA?oc=5,2009-11-21 08:00:00,bit-tech.net
Smoking near Mac voids warranty - Neowin,https://news.google.com/rss/articles/CBMiPGh0dHBzOi8vd3d3Lm5lb3dpbi5uZXQvbmV3cy9zbW9raW5nLW5lYXItbWFjLXZvaWRzLXdhcnJhbnR5L9IBO2h0dHBzOi8vd3d3Lm5lb3dpbi5uZXQvYW1wL3Ntb2tpbmctbmVhci1tYWMtdm9pZHMtd2FycmFudHkv?oc=5,2009-11-21 08:00:00,Neowin
Review: Neuhaus Labs' T-2 Tube Amp Transports You To Audio Heaven - Cult of Mac,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LmN1bHRvZm1hYy5jb20vMjE3OTkvcmV2aWV3LW5ldWhhdXMtbGFicy10LTItdHViZS1hbXAtc2VuZHMtbWUtdG8tYXVkaW8taGVhdmVuL9IBAA?oc=5,2009-11-22 08:00:00,Cult of Mac
Panthalassa: Luxury Sailing Yacht Designed by Foster + Partners Launched - Dexigner,https://news.google.com/rss/articles/CBMiI2h0dHBzOi8vd3d3LmRleGlnbmVyLmNvbS9uZXdzLzE5MzE10gEA?oc=5,2009-11-22 08:00:00,Dexigner
Apple Magic mouse is not so magical for me - The Gadgeteer,https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vdGhlLWdhZGdldGVlci5jb20vMjAwOS8xMS8yMi9hcHBsZS1tYWdpYy1tb3VzZS1pcy1ub3Qtc28tbWFnaWNhbC1mb3ItbWUv0gEA?oc=5,2009-11-22 08:00:00,The Gadgeteer
Six ways to get online from anywhere - Macworld,https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vd3d3Lm1hY3dvcmxkLmNvbS9hcnRpY2xlLzIwMTIyNC9tYWtleW91cm93bmhvdHNwb3QuaHRtbNIBAA?oc=5,2009-11-22 08:00:00,Macworld
Beatles piracy fixation gets stranger with huge FLAC release - Ars Technica,https://news.google.com/rss/articles/CBMidGh0dHBzOi8vYXJzdGVjaG5pY2EuY29tL2luZm9ybWF0aW9uLXRlY2hub2xvZ3kvMjAwOS8xMS9iZWF0bGVzLXBpcmFjeS1maXhhdGlvbi1nZXRzLXN0cmFuZ2VyLXdpdGgtaHVnZS1mbGFjLXJlbGVhc2Uv0gEA?oc=5,2009-11-22 08:00:00,Ars Technica
Moth Wars - Napa Valley Register,https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vbmFwYXZhbGxleXJlZ2lzdGVyLmNvbS9uZXdzL2xvY2FsL21vdGgtd2Fycy9hcnRpY2xlXzIyNzcxY2M5LTE1ZDEtNTNkNC05ZDI5LTEzMWZjYmViZDdkOS5odG1s0gEA?oc=5,2009-11-22 08:00:00,Napa Valley Register
Magic Mouse Fully Supported on Windows via Hack - Softpedia News,https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vbmV3cy5zb2Z0cGVkaWEuY29tL25ld3MvTWFnaWMtTW91c2UtRnVsbHktU3VwcG9ydGVkLW9uLVdpbmRvd3MtdmlhLUhhY2stMTI3NjgyLnNodG1s0gEA?oc=5,2009-11-23 08:00:00,Softpedia News
Apple Store iPhone Christmas Tree Display - iClarified,https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vd3d3LmljbGFyaWZpZWQuY29tLzYyMzcvYXBwbGUtc3RvcmUtaXBob25lLWNocmlzdG1hcy10cmVlLWRpc3BsYXnSAU1odHRwczovL3d3dy5pY2xhcmlmaWVkLmNvbS82MjM3L2FwcGxlLXN0b3JlLWlwaG9uZS1jaHJpc3RtYXMtdHJlZS1kaXNwbGF5L2FtcA?oc=5,2009-11-23 08:00:00,iClarified
Apple Magic Mouse Works on Windows 7 - Redmond Pie,https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vd3d3LnJlZG1vbmRwaWUuY29tL2FwcGxlLW1hZ2ljLW1vdXNlLXdvcmtzLW9uLXdpbmRvd3MtNy05MTQwMTMv0gFLaHR0cHM6Ly93d3cucmVkbW9uZHBpZS5jb20vYXBwbGUtbWFnaWMtbW91c2Utd29ya3Mtb24td2luZG93cy03LTkxNDAxMy9hbXAv?oc=5,2009-11-23 08:00:00,Redmond Pie
Apple And Android Now Make Up 75 Percent Of U.S. Smartphone Web Traffic - TechCrunch,https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vdGVjaGNydW5jaC5jb20vMjAwOS8xMS8yMy9hcHBsZS1hbmQtYW5kcm9pZC1ub3ctbWFrZS11cC03NS1wZXJjZW50LW9mLXUtcy1tb2JpbGUtd2ViLXRyYWZmaWMv0gFpaHR0cHM6Ly90ZWNoY3J1bmNoLmNvbS8yMDA5LzExLzIzL2FwcGxlLWFuZC1hbmRyb2lkLW5vdy1tYWtlLXVwLTc1LXBlcmNlbnQtb2YtdS1zLW1vYmlsZS13ZWItdHJhZmZpYy9hbXAv?oc=5,2009-11-23 08:00:00,TechCrunch
Apple iPhone eats up 50% share of all mobile data traffic globally - AppleInsider,https://news.google.com/rss/articles/CBMibGh0dHBzOi8vYXBwbGVpbnNpZGVyLmNvbS9hcnRpY2xlcy8wOS8xMS8yMy9hcHBsZV9pcGhvbmVfZWF0c191cF81MF9zaGFyZV9vZl9hbGxfbW9iaWxlX2RhdGFfdHJhZmZpY19nbG9iYWxsedIBcWh0dHBzOi8vYXBwbGVpbnNpZGVyLmNvbS9hcnRpY2xlcy8wOS8xMS8yMy9hcHBsZV9pcGhvbmVfZWF0c191cF81MF9zaGFyZV9vZl9hbGxfbW9iaWxlX2RhdGFfdHJhZmZpY19nbG9iYWxseS9hbXAv?oc=5,2009-11-23 08:00:00,AppleInsider
"Apple disses Verizon, Droid with tongue-in-cheek iPhone ads - The Christian Science Monitor",https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmNzbW9uaXRvci5jb20vVGVjaG5vbG9neS9Ib3Jpem9ucy8yMDA5LzExMjMvYXBwbGUtZGlzc2VzLXZlcml6b24tZHJvaWQtd2l0aC10b25ndWUtaW4tY2hlZWstaXBob25lLWFkc9IBAA?oc=5,2009-11-23 08:00:00,The Christian Science Monitor
